OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
357,0863,863.0,VALENCIA GROVES,0863,585,406,0.694017,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3727199.4609375,7724.54313165366
358,0218,218.0,DESERT ROSE,0218,700,436,0.622857,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2777777.03125,7675.92136678387
359,0445,445.0,LEHI,0445,272,170,0.625,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7403294.37109375,15446.939263882
360,0430,430.0,LAKEWOOD,0430,1239,968,0.781275,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713686.9296875,7707.66157777024
361,0620,620.0,PARKRIDGE,0620,943,655,0.694591,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5396625.37890625,9611.39249178162
362,0050,50.0,BANFF,0050,876,529,0.603881,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685325.41796875,7720.18209832715
363,0779,779.0,SPANISH GARDEN,0779,525,436,0.830476,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3988078.98046875,9152.01373671335
364,0786,786.0,ST MORITZ,0786,507,288,0.568047,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827310.50390625,8016.89443062552
365,0844,844.0,TOWNLEY,0844,304,166,0.546052,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1754968.39453125,5527.45943839272
366,0747,747.0,SHALIMAR,0747,467,375,0.802997,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1833424.70703125,5763.72711655609
367,0255,255.0,EL MIRAGE,0255,1353,627,0.463414,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9483563.9609375,16228.0500574005
368,0636,636.0,PERRYVILLE,0636,174,99,0.568965,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11240691.0195313,15520.6580452454
369,0932,932.0,YUCCA,0932,885,757,0.855367,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5654690.53515625,10821.0930565461
370,0272,272.0,EUCLID,0272,1631,1237,0.75843,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6748205.44140625,14024.3768302243
371,0538,538.0,MOUNTAIN VISTA,0538,404,313,0.774752,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,369790691.476563,101385.302872144
372,0800,800.0,SUN LAKES COUNTRY CLUB,0800,556,476,0.856115,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3808398.4140625,7928.07059529082
373,0178,178.0,COYOTE BASIN,0178,639,494,0.773082,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10986426.2148438,15193.3703981308
374,0722,722.0,SAN MARCOS,0722,773,460,0.595084,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3647550.75390625,8033.35602947214
375,0448,448.0,LIBBY,0448,505,332,0.657425,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2922477.671875,7960.96268584714
376,0169,169.0,CORTESSA,0169,625,402,0.6432,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11164562.3164063,15394.5929481564
377,0247,247.0,DYSART,0247,322,201,0.624223,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21831687.0664063,24520.5823022809
378,0891,891.0,WEST PLAZA,0891,555,283,0.509909,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1825860.33203125,5762.76060121783
379,0877,877.0,VISTA,0877,931,696,0.747583,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5462499.12109375,11907.8423176322
380,0602,602.0,PALM GARDENS,0602,115,72,0.626086,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,962409.3828125,4823.27248749487
381,0913,913.0,WILDER,0913,1003,886,0.883349,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4045805.67578125,9778.84561183835
382,0494,494.0,MARLEY PARK,0494,781,472,0.604353,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3739385.12109375,7737.30361230098
383,0921,921.0,WINDMERE,0921,1285,866,0.673929,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370763.09765625,9461.12424682769
384,0850,850.0,TREVOR BROWNE,0850,784,351,0.447704,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3275164.703125,8146.39526866603
385,0607,607.0,PALMBROOK,0607,965,576,0.596891,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8138808.81640625,16211.1965481249
386,0596,596.0,OSUNA PARK,0596,1122,719,0.640819,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11892024.8789063,16403.5964630688
387,0901,901.0,WESTWOOD,0901,535,296,0.553271,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3813351.6875,7945.78972850687
388,0058,58.0,BETHANY PARK,0058,337,152,0.451038,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1341417.23046875,4717.74437169158
389,0130,130.0,CIELO GRANDE,0130,632,429,0.678797,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719370.8828125,15004.4870483482
390,0020,20.0,ANDERSON,0020,501,346,0.690618,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1859577.39453125,5778.87442871759
391,0389,389.0,HUBBELL,0389,558,451,0.808243,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885142.01953125,5855.12779084058
392,0535,535.0,MORRISTOWN,0535,108,85,0.787037,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,554956459.765625,105123.088498175
393,0871,871.0,VETERANS OASIS,0871,358,273,0.762569,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5617994.48046875,11647.1897639798
394,0423,423.0,KODIAK,0423,266,236,0.887218,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3360257.33203125,8610.39708221044
395,0278,278.0,FALCON,0278,973,717,0.736896,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10345500.09375,17641.1193274344
396,0826,826.0,TARO,0826,705,433,0.614184,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5538618.00390625,9797.88854391696
397,0209,209.0,DESERT EDGE,0209,1212,721,0.594884,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6934723.4921875,12603.6674815138
398,0882,882.0,WADDELL,0882,287,210,0.731707,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22123352.2929688,19183.0607688257
399,0497,497.0,MARYVALE,0497,1165,543,0.466094,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4684790.53125,9591.66428385139
400,0542,542.0,MUSKET,0542,421,234,0.555819,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2735749.49609375,6682.98998916754
401,0305,305.0,GAVILAN PEAK,0305,653,480,0.735068,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7412776.41796875,20374.4029630718
402,0444,444.0,LEGACY,0444,424,276,0.650943,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5556071.34765625,12969.0835103965
403,0471,471.0,LOWELL,0471,596,333,0.558724,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4144324.31640625,10717.4895040041
404,0470,470.0,LOS OLIVOS,0470,387,273,0.705426,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1156114.75,5926.43694146981
405,0710,710.0,ROVEY,0710,611,498,0.815057,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1881292.828125,5824.1954608978
406,0894,894.0,WESTAR,0894,729,564,0.773662,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9901126.51171875,16272.6868827917
407,0245,245.0,DWIGHT,0245,321,201,0.626168,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,943081.734375,3861.86491791878
408,0061,61.0,BISCUIT FLAT,0061,107,94,0.878504,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,153501171.554688,62731.3453044592
409,0166,166.0,CORONA,0166,530,395,0.745283,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1861986.6328125,6796.79944480364
410,0631,631.0,PENA,0631,1397,665,0.47602,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3757387.41796875,7755.24388708373
411,0603,603.0,PALM HARBOR,0603,384,204,0.53125,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827928.75390625,9240.32570629532
412,0037,37.0,ASHLAND RANCH,0037,935,573,0.612834,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7600255.52734375,11652.2067322404
413,0059,59.0,BETHUNE,0059,720,328,0.455555,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21109770.2148438,25552.1047714392
414,0206,206.0,DESERT BELL,0206,871,517,0.59357,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2795900.29296875,7720.7775781291
415,0144,144.0,COCOPAH,0144,390,291,0.746153,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5017840.8046875,10703.5012565195
416,0016,16.0,ALSUP,0016,199,129,0.648241,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,67700975.578125,42765.6512290456
417,0357,357.0,HASTINGS,0357,616,414,0.672077,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4978045.515625,12584.878874419
418,0279,279.0,FALCON HILL,0279,401,280,0.698254,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4940914.546875,10072.3100597636
419,0115,115.0,CAVE BUTTES,0115,535,399,0.745794,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22179446.78125,25829.7420577601
